Jake O'Brien,1500,1516.0,1531.263693206478,1545.8278203282016,1531.1701644701773,1514.471996203452,1529.8019209293655,1513.9419655564946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Midoux,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Kampmann,1500,1516.0,1531.263693206478,1546.5560545003275,1560.564483773634,1543.7718788625245,1557.7667070811633,1571.130697531354,1551.9000197728246,1564.8293862603794,1579.8377269798234,1560.2244398193764,1545.651476862915,1562.5662894309105,1579.956651692877,1596.0546538348779,1580.8351804648426,1563.3259631692815,,,,,,,,,,,,,,,,,,,,,,
Crafton Wallace,1500,1484.0,1470.2029989533291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuki Sasaki,1500,1484.7663611511573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yushin Okami,1500,1516.0,1532.0,1547.9323273572415,1565.1716719295803,1550.9820516515074,1566.291332700459,1583.0590830374529,1597.3899058927923,1576.7615388348904,1588.6195529648207,1602.1463250621878,1617.467682256781,1604.4960239133388,1585.354606579758,1598.202466503789,1613.2744255572243,1624.4747855077328,1603.7513128288567,1584.9321527583847,1595.2001187546982,1575.7407476982235,,,,,,,,,,,,,,,,,,
Alan Belcher,1500,1484.0,1500.7864902617455,1486.1864283826258,1502.2197390960775,1518.9550813311732,1502.0830326166763,1517.9849611585214,1533.1574620802146,1515.6351234419853,1532.8752285919168,1547.5418883606058,1561.4127652608634,1578.0276683966101,1562.955709343175,1548.2011948721567,,,,,,,,,,,,,,,,,,,,,,,,
David Heath,1500,1516.0,1531.263693206478,1514.558395503372,1498.88575576153,1482.937068429079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cory Walmsley,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Schafer,1500,1516.0339081301693,1500.032346603073,1484.9143919715877,1501.5929778131342,1516.8831881174995,1501.5168516270685,1486.1506469433255,1472.8493416606289,1458.4900507916082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Varner,1500,1484.7479714640626,1501.4499024933198,1520.2900126443217,1505.8607202763285,1524.0030685275792,1509.9987972240965,1494.3087216556873,1478.6264383660005,1462.1712258474115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Wellisch,1500,1484.7041754938248,1500.7134131018022,1516.6805592605092,1499.9129807864022,1484.5830560604886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyson Griffin,1500,1516.0,1499.263693206478,1515.3011180964677,1532.0357050515195,1548.0554250917123,1562.5514038178287,1545.9364751171684,1559.1190948049814,1573.8424868851857,1556.5950638972333,1537.506613049953,1521.9468544278561,1536.1966835682267,1518.535769519732,,,,,,,,,,,,,,,,,,,,,,,,,
David Lee,1500,1484.0,1467.9663546390093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Sanchez,1500,1516.0,1499.263693206478,1515.2976013366472,1530.5935756536705,1513.2405127398986,1496.687278345651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Neto,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Huerta,1500,1516.0,1531.263693206478,1545.8278203282016,1559.729526119354,1573.00566158348,1585.726357038869,1569.3647621398502,1553.7675835154228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Dent,1500,1484.0,1468.0246101549444,1485.4929878971423,1472.275303866193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Lauzon,1500,1520.0177496003416,1535.0969168615125,1549.4861194833093,1534.0838066583829,1547.6977056006513,1562.3494516321023,1543.0596133414972,1556.3957256953092,1542.0082655732806,1556.1845550587357,1573.6244440169912,1554.5077002973358,1568.936992665329,1554.0661536410316,1535.7307654818624,1548.9237299665795,1564.7870989854116,1547.9869630928779,1561.931573356739,1545.3631389194068,1562.9077945748322,1547.8056126295282,1561.0247839764463,1544.2314075192085,1527.9740031244671,1509.9969887916257,1525.5367374548036,,,,,,,,,,,,
Gabe Ruediger,1500,1484.670467047525,1471.334354693713,1455.3323353970027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dustin Hazelett,1500,1484.6364586415966,1501.3435150700657,1517.281644223005,1532.5214141402626,1518.3434602344612,1534.8720196782683,1549.9687558687995,1532.5568967600968,1516.6607834802096,1500.7371571931053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seth Petruzelli,1500,1484.736306793522,1469.4682890694014,1454.8707181246734,1440.2717988483632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason MacDonald,1500,1515.263693206478,1533.6011493745366,1520.2334434429577,1535.9739523166515,1520.6646712677,1533.7839177045526,1517.6709355751943,1533.3909967031275,1517.8327722449594,1503.0297428477336,1486.1542660972602,1501.0327362045102,1487.1618593042526,1471.6315809000691,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Price,1500,1484.736306793522,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junior Assuncao,1500,1483.269399192118,1499.3030445531087,1484.0713763600193,1500.8044030808237,1486.1582791324074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clay Guida,1500,1516.0,1500.0763658489948,1484.038940959005,1500.7734582436517,1488.0527627882627,1504.6027366374883,1521.8298639175657,1540.2147944231028,1526.8989407299468,1513.8437656280973,1529.2565719709244,1544.9543401951146,1559.2482907951824,1572.545950732208,1554.9621228969695,1541.3728699947626,1556.1828551358592,1540.4658750691417,1555.3410385344052,1540.366205573104,1555.8232613166817,1539.1094174622588,1522.963873100753,1538.641459816339,1554.8988642110803,1538.0418917328543,1552.4958176293026,1536.6554759234302,1519.2088030796513,1534.2105516571226,1518.0446555691956,1537.0713994675302,1521.516323765946,1537.922874194702,,,,,
Justin James,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Lauzon,1500,1485.3106280979034,1471.2651758530235,1457.369170120148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmelo Marrero,1500,1517.4053981964041,1501.9787847629545,1486.6200074720737,1471.9697903179601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuniyoshi Hironaka,1500,1486.1967119690394,1502.732144296818,1488.1126467377226,1472.7604694735603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thales Leites,1500,1484.736306793522,1500.6810711179805,1516.6497066740847,1531.8835457501611,1549.2057940824923,1562.8259230792241,1549.620978332826,1531.453686292984,1546.1355017859235,1562.4241226048014,1575.6561635239354,1590.6646099557827,1604.8765677753681,1588.3603425969343,1569.5193806845577,1583.5218410409614,1566.4118794443407,1582.331707247119,1566.1915955264735,1547.9265621198533,1560.6562142838918,,,,,,,,,,,,,,,,,,
Josh Shockman,1500,1484.736306793522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Ramirez,1500,1483.296432120178,1469.433289007054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoni Hardonk,1500,1516.0,1499.263693206478,1485.1986046420907,1501.1418455694577,1518.4949084832297,1533.64399007273,1518.518655843604,1501.6027664361984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherman Pendergarst,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gleison Tibau,1500,1484.5344031459979,1500.5097929910535,1516.4863161730675,1532.463920500282,1516.4442004600892,1501.8546035287052,1518.7098464095257,1534.0190197518039,1517.0180631516782,1531.8826504127449,1545.995804845194,1531.4733756518656,1548.2690088970637,1561.3754128114042,1575.7796342147315,1557.0303465167194,1571.14956448585,1553.998705751285,1567.5666370875779,1581.5709083910606,1562.8239326354008,1573.6062103889506,1587.0360786317294,1601.777261196341,1585.1908524155913,1567.033270769763,1547.609655952912,,,,,,,,,,,,
Dokonjonosuke Mishima,1500,1484.7992177490942,1470.2939941443046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew McFedries,1500,1515.887483088347,1500.5951217944973,1516.5677154498503,1498.9407630808075,1513.775344656881,1497.1412987998542,1483.5211698031223,1499.5110639674522,1484.3668364587636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Clark,1500,1516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Byrnes,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keita Nakamura,1500,1483.263693206478,1468.21105742166,1453.6709208479,1472.4809142972645,1459.248482266802,1478.1230419448248,1463.2004174201675,1482.3484003484623,1467.5158658336436,1484.339075872887,1468.5012470648137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Valimaki,1500,1484.736306793522,1468.595065110372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Joslin,1500,1486.6657643142742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Reiner,1500,1485.4459835061787,1470.1158289749703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heath Herring,1500,1485.4358728782763,1500.6674211243287,1484.6366852835033,1503.2600871792924,1486.4905391601253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Salmon,1500,1486.909762379717,1470.8764516662652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Saraiva,1500,1483.292943571531,1468.0998177049285,1452.902372252273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyoto Machida,1500,1515.9384166236216,1532.6437143267276,1547.1448237490736,1560.9869522922395,1579.967841220066,1595.1063375801787,1612.475981417099,1624.5646361534225,1603.625563520135,1585.359719515546,1602.8206885973395,1587.787905143145,1603.1956156789788,1617.8581976273294,1600.4507848359813,1615.7525765589346,1627.2809987886174,1611.1479026550712,1624.7606993026038,1605.1198465940122,1588.0786842619545,1571.6103874376133,1585.8376404544085,1602.0793942452628,,,,,,,,,,,,,,,
Frankie Edgar,1500,1516.736306793522,1531.9661669788793,1548.405681529134,1531.6169037299157,1547.6373326659188,1564.4733030825817,1578.2554674584978,1596.0413706993277,1612.1965995146747,1628.7522912325974,1609.4334921152697,1591.850352191704,1574.1158210642834,1587.6191493862007,1602.5870164578657,1617.742884432883,1632.0678988639718,1645.6017371458115,1627.5360991576292,1639.4975262511011,1653.2432006225742,1634.1743343022083,1648.167649982176,1633.1314479018135,1613.59473011381,1627.5800573267784,1609.683551391744,1592.000281248732,1575.3108403120332,,,,,,,,,,
Quinton Jackson,1500,1514.6555802363657,1537.740652920561,1553.4763101391654,1537.6768615583815,1551.8310301609238,1567.6321330220833,1554.0904561449624,1572.3563001495515,1589.1656471555357,1574.0665911125839,1557.3359549695151,1540.166147571175,1555.2831879357107,,,,,,,,,,,,,,,,,,,,,,,,,,
John Halverson,1500,1484.736306793522,1469.375257108542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirko Filipovic,1500,1516.736306793522,1502.0482216362188,1487.2082430104717,1503.1416434603693,1488.4807889023127,1503.5798085393048,1520.1296649936219,1506.0810938550424,1491.3242861970275,1475.9745061718818,1494.5019696358943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Gilliam,1500,1483.2980689707429,1465.6978543321907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rex Holman,1500,1485.4358728782763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Tavares,1500,1516.0,1531.263693206478,1514.5291062514261,1529.12955904218,1513.282858415116,1496.8028538628203,1512.9470393938009,1528.3510820285767,1511.0483566628275,1528.0019385647977,1543.9484297731617,1527.501028559328,1542.923873345866,1559.0034256830747,1540.312041706042,1557.025885560465,1539.8482050631517,,,,,,,,,,,,,,,,,,,,,,
Naoyuki Kotani,1500,1484.0,1468.0,1455.5867771416636,1441.5714879936675,1428.2685188269988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roan Carneiro,1500,1515.3062121634403,1502.0649132628143,1518.5495872471151,1501.6961579294912,1485.0414522541216,1504.0428283570534,1490.7722359426105,1507.6506417917367,1494.332141507065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Mohr,1500,1484.0393633325875,1500.7738612072035,1484.0019959637577,1467.3249865440412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin McCully,1500,1516.736306793522,1501.2223894411716,1517.775623835419,1500.95773960935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Garcia,1500,1485.4358728782763,1502.1061831420425,1486.745676204049,1503.3557644372056,1487.201230579281,1470.2282047044691,1453.4929698745098,1440.4613219599885,1426.535654772064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Taylor,1500,1516.0,1501.487536102875,1485.4190329523365,1502.8885602843095,1484.9655011441425,1501.6574335683677,1487.0175616724396,1471.2905062225495,1487.29252551926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edilberto de Oliveira,1500,1484.0,1468.7656201216516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jess Liaudin,1500,1516.0,1532.0,1517.4195980239376,1499.9500706919646,1483.3387619534285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Siver,1500,1484.0,1500.0,1484.736306793522,1469.292140179928,1485.9691495996447,1502.6442798307066,1520.1140071181824,1504.607854702235,1522.7943746539427,1537.81188868612,1556.9087406102005,1573.0235983913951,1555.8730722106804,1570.114514930196,1582.3852936977767,1564.9921690252497,1578.0335979441757,1561.551090714694,1542.796081248406,1558.453900721825,,,,,,,,,,,,,,,,,,,
Terry Etim,1500,1516.0,1500.0223956727855,1484.9799867756874,1501.0851043222165,1517.0351335839587,1532.352064244078,1547.6157052950457,1529.6506163590445,1543.5270226976425,1527.732437361532,1509.6956857594673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Grice,1500,1484.0,1500.0339081301693,1484.032346603073,1468.8194569987277,1454.251531426088,1470.9867662560473,1457.0755582125832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabricio Werdum,1500,1486.8192269526005,1505.5182664954384,1523.371814604287,1506.2971233360508,1522.9646727331626,1540.7972328856363,1556.9130538349843,1574.3927251718935,1589.5677771798635,1608.199724624722,1591.7866816710912,1606.9112574526087,1589.2060775016698,1600.8393280153107,1613.855137159806,1594.9744778536126,1576.6085971035075,1592.215314755412,,,,,,,,,,,,,,,,,,,,,
Jeremy Stephens,1500,1485.541705979454,1500.7391514321096,1518.1456769629417,1502.4646493092037,1518.351149917876,1503.699403886425,1488.3902305441468,1504.3205220156312,1520.5437552913606,1505.609501795154,1523.559819377099,1538.476509544091,1520.1097143602465,1505.4115047977034,1490.7223141689917,1507.1494658663064,1524.9886292010513,1543.1161336140085,1528.326549885768,1512.6854556309002,1531.53078856364,1518.9450559004083,1537.9025825677795,1525.9411554743076,1510.2489053929132,1524.3578253299045,1540.8070423153733,1557.229446292228,1542.751862365081,1527.510454235583,1514.4203923046832,1499.4320915162405,1483.5951565547914,,,,,,
Thiago Silva,1500,1516.0652054817483,1531.3259022500083,1547.4123850039798,1561.2424172744602,1546.1039209143476,1561.4414679018375,1547.552515442231,1532.4570943254027,1546.966722921276,1563.9690746421602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houston Alexander,1500,1518.1389658396522,1533.20386968046,1517.1173869264885,1499.6585408618823,1482.9799550203359,1467.7631306725061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Caudillo,1500,1483.265502125384,1467.265501231519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Johnson,1500,1515.3301545312083,1497.237137349283,1512.6278394319947,1496.8224254433146,1514.4669256637083,1530.135811537143,1545.6155587709986,1531.4868851279134,1547.9188530809681,1563.3595369725242,1547.5929952247634,1566.1960701605258,1581.2758600619934,1598.071346891048,1580.1884036172837,1594.7683319762953,1612.5382642887469,1628.1783467317925,1611.3465049989622,,,,,,,,,,,,,,,,,,,,
Jeff Cox,1500,1484.023476817986,1468.7941717223594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamdan McCrory,1500,1516.006434818872,1499.2698323188083,1515.2370182510613,1500.1402820605301,1516.1338218332535,1500.1386607395193,1518.3596198996875,1503.5651022436555,1488.8845160392905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Black,1500,1484.736306793522,1468.7023986633528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Radev,1500,1484.027406344647,1469.5200601440101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stevie Lynch,1500,1484.0618708470606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colin Robinson,1500,1483.9660918698307,1468.0228509424637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Tan,1500,1485.5586646895854,1470.2233300230366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Geraghty,1500,1483.2914648166425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Berube,1500,1483.3296897362338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Miller,1500,1516.0,1531.3605069379935,1513.9539814071613,1529.9551505441432,1545.3128374935095,1527.9661252916806,1542.0115775365605,1558.2112359954717,1541.4968635871635,1554.902770403399,1537.1186814259072,1517.9991225730073,1532.5131887968041,1513.6935755660922,1528.9975451869964,1543.6361600447494,1528.43543083874,1511.318513983168,1493.391988891818,,,,,,,,,,,,,,,,,,,,
Andy Wang,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Melendez,1500,1484.9208327388292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doug Evans,1500,1486.0982942088476,1470.0371307365951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floyd Sword,1500,1484.0313644438959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Diaz,1500,1516.0,1531.2316681930895,1545.928307285403,1560.6244607504555,1574.0067159844937,1555.6217854789566,1538.5793965225341,1554.150143927417,1539.9641531878096,1554.1334219492903,1570.6178655329843,1554.2197301261715,1535.716522886608,1549.780650117302,1566.48786187705,1584.55200718219,1568.919173964866,1550.566174261798,1568.954186939169,1554.5627755548915,1570.726507920078,1588.8581338573244,1573.3323840521034,1588.9359635697656,1572.8036754624115,1559.4226586294217,1578.1343050411929,,,,,,,,,,,,
Manvel Gamburyan,1500,1484.0,1500.7718652434457,1516.0011703390724,1499.9338876443057,1483.7897021133251,1469.5398729729545,1455.0792612230616,1470.6401730723142,1489.459786303026,1476.9490020933827,1494.0746592848416,1508.8480286896286,1495.2481904916644,1479.5001060046977,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Bocek,1500,1484.7701398146428,1500.8313032868953,1485.5294040895976,1501.6510081847664,1517.7260491519023,1532.9104419754374,1518.3192301798058,1534.24285646691,1516.6710009465091,1535.4016405785653,1547.955765128274,1531.6508493256138,1546.19729261478,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Rodrigo Nogueira,1500,1516.0307358408254,1535.5129342042794,1521.050989383556,1540.4896127408817,1526.1749647415434,1543.1735873975495,1529.3225051486127,1543.3122967758666,1527.1964758265185,1510.9373792817862,1496.7584224901775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvin Robinson,1500,1485.4630184093653,1502.866693402872,1488.1700543105585,1472.0484502153897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Aurelio,1500,1483.2654827153533,1499.2654836092183,1515.2993092886638,1500.8033305625474,1485.504559488271,1470.9040361704194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Jensen,1500,1484.7661609239235,1469.467255907862,1456.2151532940113,1474.2209128844495,1459.5331106617562,1475.9230815584176,1461.7605494356858,1446.8820793284358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Crane,1500,1486.7238645358739,1471.4392247348553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomasz Drwal,1500,1484.73930323174,1501.4416326791218,1518.1116781596213,1533.2559056683099,1517.1537439969632,1499.6971263455073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gray Maynard,1500,1516.0,1531.263693206478,1548.0524710056961,1563.492298788291,1578.113765995148,1593.7109446195755,1607.8969353591829,1624.2681470760845,1607.7124553581618,1621.3017082603687,1602.8114776810933,1584.4234650037224,1566.518464481627,1546.3089132664907,1559.4698539252563,1541.4783739446204,1556.1759576195511,1540.5546549468952,,,,,,,,,,,,,,,,,,,,,
Joe Veres,1500,1484.0,1468.736306793522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michihiro Omigawa,1500,1484.0604573125092,1469.4600045217553,1454.862812162616,1440.931066390649,1458.9377503796477,1445.5421885122992,1429.9812766630466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Junk,1500,1484.032853841293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazuhiro Nakamura,1500,1485.498890577654,1469.5292377322423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauricio Rua,1500,1486.0082460685621,1504.3886538533577,1525.78692972677,1513.6982749904466,1534.637347623734,1521.413004961866,1540.2530223115064,1525.1130380852862,1541.8558298552816,1527.710511595521,1512.2489750028572,1529.6457305237113,1513.7921670522255,1499.2831024259283,1516.7447948956797,1534.7082175182015,1549.939938987702,1533.3875651515202,1548.5581708850593,1563.24295942513,1545.15505060866,1527.858371724394,,,,,,,,,,,,,,,,,
Demian Maia,1500,1515.2989050160616,1531.3305011589707,1547.443483288329,1564.0432365325373,1576.5606548640292,1560.5375391963396,1575.0073184978446,1562.400276626814,1575.627337337646,1589.880799560065,1572.2260546215302,1583.67604518303,1566.032617331611,1582.3933945407684,1597.473614382806,1615.9696174548326,1596.0057202863802,1578.664688744465,1591.1027059060857,1605.8567714586934,1621.1386352911454,1634.2859223619878,1648.1179077445856,1659.8127844296932,1672.338375632082,1652.929545311525,1634.2464317752138,1617.01495371999,1628.5441265177567,1642.1199361525319,1652.213269993482,1633.8371012924197,1615.9699515797192,,,,,,
Akihiro Gono,1500,1516.7366025000638,1499.9664490991827,1488.4600463013217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Reinhardt,1500,1485.6107973782032,1470.2730660407663,1454.9048859914722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryo Chonan,1500,1487.4714621278881,1504.1261678032577,1488.6727651962158,1473.1942188954474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Georgieff,1500,1483.333614541197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Mitichyan,1500,1516.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorian Price,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Arroyo,1500,1516.0,1499.263693206478,1483.2976013366472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Kolosci,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Mandaloniz,1500,1516.0,1499.3620219526204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richie Hightower,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Saunders,1500,1516.0,1531.263693206478,1545.8278203282016,1532.3937992678245,1550.0466478660092,1537.8776698548077,1518.2373662264795,1533.3982749941179,1548.253021998747,1563.1740006798298,1544.8654707075204,1560.4651374740058,1541.3743875080384,1524.7575766701395,1540.2080784115028,1525.8300648473034,1508.6471836417034,1492.249048322582,1479.39139085895,,,,,,,,,,,,,,,,,,,,
Dan Barrera,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Sotiropoulos,1500,1516.0,1532.0,1546.5304984710244,1559.7481825019736,1576.0767380965858,1591.5308683119754,1605.918328434004,1586.8214765099235,1567.2086872997427,1549.3592546080047,1530.5079357022385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Miles,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Machine,1500,1516.0,1499.263693206478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Rollins,1500,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mac Danzig,1500,1516.0,1531.3018991972976,1514.0747719172202,1496.9625011947023,1481.9696755356865,1497.4621972936943,1482.869272951816,1501.9474773046115,1487.8423460140018,1504.3799119498572,1488.010447602091,1474.1395849385929,1460.9466204538758,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Speer,1500,1484.0,1468.6092979172884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rameau Thierry Sokoudjou,1500,1486.157871456834,1502.1275243022458,1486.8271207519988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soa Palelei,1500,1484.7040256829766,1501.4079765839845,1516.7898652036683,1532.0172646657927,1516.0164695985516,1529.8177361700014,1511.8041870145994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per Eklund,1500,1483.3815629101387,1499.3847157588439,1483.4130506156555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Lee,1500,1483.2060553953354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Kelly,1500,1516.0685031505386,1502.1391337795908,1518.7771118269704,1534.6492238246926,1517.179496537217,1532.490983959101,1514.4560299576458,1529.7906890796753,1512.4221294427884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Buchholz,1500,1484.7938482986644,1502.1934501628912,1486.8765195027718,1470.9462280312873,1455.4537062732795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Hill,1500,1515.263693206478,1497.8640913422512,1481.2259650087135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Emerson,1500,1514.5401365737598,1530.6074192685264,1514.0885593759192,1496.1112344124467,1510.7863617903115,1495.0264406825584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Boetsch,1500,1515.9486873324508,1500.5839601250252,1516.557067792773,1500.4975059670671,1516.4745949862574,1501.8227270155214,1518.810376609108,1535.38362755692,1554.5250448905008,1568.0344867822985,1551.182400886945,1536.0551385694262,1552.2727827332214,1534.1938698257,1551.6749136526864,1537.462955833101,1520.4620717249684,1505.1272857514762,1522.2917732521564,1539.851036567634,1526.0169239235236,1545.2115183454196,1529.952709202879,1514.0659711374144,,,,,,,,,,,,,,,
Kyle Bradley,1500,1481.880958500137,1468.2670595578686,1484.9910934179643,1469.1714754145744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Yundt,1500,1483.960964702407,1468.6990653215514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
